,Date Created,Number of Likes,Source of Tweet,Tweets
4431,2022-11-05 22:47:01+00:00,0,Twitter Web App,"@CNN Isn’t that why Musk bought Twitter, because it was spewing out left wing woke lies but blocking the truth - like any expert who doubted the efficacy of Covid jabs to stop transmission, or that the virus started in the Wuhan lab."
4432,2022-11-05 22:46:57+00:00,0,Twitter for Android,"@phl43 @WiseMoriarty About numbers being lower than pre-covid 2019: afaik Russia only lifted in July 2022 Covid-19 related exit restrictions on its land border crossings. As for flying - that obviously became hugely limited after Western countries first closed their airspace, and Russia followed suit"
4433,2022-11-05 22:46:56+00:00,1,Twitter for Android,Children are not in the risk pool for covid
4434,2022-11-05 22:46:55+00:00,0,Twitter for Android,@chipfranklin Covid started the problems and Biden policies exasperated them!
4435,2022-11-05 22:46:54+00:00,2,Twitter Web App,"When you drive on a foggy day, do you speed up? Or do you slow down and take caution since you don't know what's ahead?

As #COVID19 mutates into immune-evasive strains and damages bodies, do you go maskless? Or do you take caution in a mask since you don't know what's ahead?"
4436,2022-11-05 22:46:50+00:00,2,Twitter for iPhone,"@bicoastal2021 @AndiHK @Qualcomm @MikeLevin #Hollywood would support #Newsom, for favors rendered (like #Covid closing outdoor table for a bar but letting film crew eat in same parking lot) and because he looks like #President out of Central Casting. #RonaldReagan was both smarter and a self-made man, not a #Getty puppet."
4437,2022-11-05 22:46:49+00:00,0,Twitter for Android,"Covid and flu #vaccines, dental care, gun locks, and more! H2N #community outreach. @PreventionMCW @MCWCentralWI #PublicHealth https://t.co/5pmNJBJAY1"
4438,2022-11-05 22:46:48+00:00,1,Twitter for Android,Got my Covid booster and flu shot today. Kill two birds with one shot. https://t.co/QAdcKU3m2a
4439,2022-11-05 22:46:46+00:00,2,Twitter for Android,"@BattleGirlJess Yeah it was mind boggling to me. I love my mom but she's unfortunately bought into the ""COVID is over"" bit and it doesn't help that her boyfriend, who is a nurse, thinks COVID was an overblown hoax."
4440,2022-11-05 22:46:42+00:00,10,Twitter for iPhone,@imacelebrity Your show is usually escapism but having Hancock in feels wrong on so many levels not least at the 2nd anniversary of a friend lost at 52 to covid at a time when said man was pontificating.  Also having had my Dad in a care home throughout and denied visits😢💔- he died in August
4441,2022-11-05 22:46:42+00:00,3,Twitter Web App,"@Shawn_LaRoche @nytimes So COVID-19 is free to infect the world population over and over, since 3 years now, and has been proven to cause heart, brain, liver damages, but nooo, the root cause must be the vaccine that many decided to skip."
4442,2022-11-05 22:46:40+00:00,0,Twitter for Android,@Puppy_boy26 @kyun2416 I saw it but they did not address the video being racist to us Asians during the Covid lockdown and the apology for the stream does not excuse that they invalidated the dying people Shanghai and only cares about his content lmao.
4443,2022-11-05 22:46:40+00:00,0,Twitter for Android,@ryanlynchmov @MaggieBarcoe1 @JustCallMeNana5 @KaylaBraxtonWWE Excess deaths are apparently due to over-emphasis on COVID. Did I miss the vaccine connection?
4444,2022-11-05 22:46:38+00:00,125,Twitter Web App,"Neil Oliver Responds to the Request for COVID Amnesty, ""You want WHAT""? https://t.co/q95GpAf3tf"
4445,2022-11-05 22:46:37+00:00,0,Twitter for Android,@1OneAmerican She passed 10 months ago. We had been friends since grade school. Covid
4446,2022-11-05 22:46:37+00:00,4,Twitter for iPhone,"@kaveri59872487 Covid is more like HIV than the flu or a cold. Covid may cleverly change the brain to minimize fear of getting sick, and the same way toxoplasmosis does to mice"
4447,2022-11-05 22:46:37+00:00,0,WordPress.com,"An Ohio man is charged with a hate crime, accused of attacking an Asian-American student and blaming him for Covid-19 | CNN https://t.co/G9jJvcQbuK"
4448,2022-11-05 22:46:36+00:00,0,WordPress.com,"An Ohio man is charged with a hate crime, accused of attacking an Asian-American student and blaming him for Covid-19 | CNN https://t.co/b3YIwmGssg"
4449,2022-11-05 22:46:36+00:00,1,Twitter Web App,@EclecticRadical Pls share a screenshot cause Nomiki is a fraud who mah have got NY covid policy right but she's a hardcore imperialist as they come
4450,2022-11-05 22:46:36+00:00,3,Twitter for iPad,@pettyprxncesss I almost never wear makeup (since Covid started)
4451,2022-11-05 22:46:36+00:00,2,Twitter for iPhone,@RNCResearch They quit paying covid funds &amp; called it cutting the debt.
4452,2022-11-05 22:46:36+00:00,1,Twitter Web App,"@DecimateJSY97 Haha, if only. Sadly I think my energy is just because of a illness I have atm. It seems I've managed to catch every illness except covid. Haha"
4453,2022-11-05 22:46:35+00:00,2,Twitter Web App,"@elonmusk 1.  The COVID antibody was barely present in the year 2020.  How could it have been?  It forms a couple of weeks AFTER you have COVID, when there are BARELY any viruses left to kill."
4454,2022-11-05 22:46:34+00:00,13,Twitter Web App,"@NjbBari3 Poor article. Uses covid vulnerable people who'se lives are still restricted and in danger. Incites pity then moves on to how there's not a problem anymore. 
We are truly irrelevant and forotten."
4455,2022-11-05 22:46:33+00:00,1,Twitter for Android,"@torbda @ANSTO @ausynchrotron @JianiSheng @InterRadXV @MicropalaeoSoc @TMS_silico @UQ_sees @scienceANU @anuearthscience We were originally going to use the synchrontron in France but COVID delayed the project. However, it then meant we could be one of the 1st lots of projects on the new MCT beamline at the Aussie one :)
Feel free to reach out before we publish if you want to follow our method"
4456,2022-11-05 22:46:32+00:00,0,Twitter Web App,"@atliberalandold @David_in_a_Box @maolesen Can't remember who I've sent what.  But Long Covid can definitely happen in those who have been vaccinated, tho the vaccines decrease the risk somewhat.  Nature, ""Long COVID risk falls only slightly after vaccination, huge study shows"":

https://t.co/P2AHXFec87"
4457,2022-11-05 22:46:31+00:00,0,Twitter Web App,You’re so welcome X I try my best:) honestly this past yr has been hell life Mom nearly was killed by Stroke. Hospital gave my folks COVID. I feel misery daily but I gotta pray for better! Inspiration X Addiction comes in MANY forms as a disease. I kno hopeless news can do to ppl https://t.co/rSUufp8Sux
4458,2022-11-05 22:46:31+00:00,0,Twitter for iPhone,@SpockNC @DrewCrawf @kylenabecker @ArleneL67970129 @elonmusk @pfizer @Oreo @GeneralMills @Audi Do u think anyone really gives a shit that u &amp; ur whole family is vaxxed? Good thing it prevents u all from getting Covid!
4459,2022-11-05 22:46:30+00:00,2,Twitter Web App,"Join us Saturday, November 12th at Milne Recreation Center for Flu and Covid vaccines. Get your $20 gift card and be FLU Ready NOLA. Walk-ins accepted or you can pre-register here:  https://t.co/aqyg0uVIw0 https://t.co/5kAOOy1W1u"
4460,2022-11-05 22:46:26+00:00,0,Twitter for iPhone,"@edkohler @ricklundl More downtown core living is definitely the strategy going forward. Growth of office workers has historically been downtown’s strength, but post-COVID, we will see residential development and growth lead us going forward."
4461,2022-11-05 22:46:25+00:00,6,Twitter for Android,@keelyclove Roughly what percentage of covid patients don't believe in covid?
4462,2022-11-05 22:46:24+00:00,0,Twitter for iPhone,@mchooyah COVID taught us that. Fetterman only solidified it
4463,2022-11-05 22:46:24+00:00,0,Twitter for Android,#Masks &amp; airborne viruses aren't new with the emergence of #COVID19. What is new is that medical (&amp;common-sense) protections are being vehemently (&amp;sometimes violently) refused by a minority but vocal segment of the population. They have silenced politicians and even the press. https://t.co/uCyyjxV2ft
4464,2022-11-05 22:46:24+00:00,17,Twitter for Android,"@baldwin_daniel_ @dougmastriano @DrOz @OANN In 2020 Trump had big crowds (ignored covid) and still lost so.....

Your point?"
4465,2022-11-05 22:46:24+00:00,0,Twitter for Android,"@guypbenson Deaths from covid are much higher in right-wing states, and GA is full of anti-science right-wingers. A cynic would say good riddance to you wackjobs. But she's trying to protect *all* Georgians. Unlike the right-wing.

What a bunch of clowns you all are."
4466,2022-11-05 22:46:21+00:00,0,Twitter for Android,"@RealJamesWoods Define covid schemes. That's such a generalization.
If a  trillion is the actual figure no, if one person died that didn't have to, it wasn't enough!"
4467,2022-11-05 22:46:21+00:00,1,Twitter for Android,"@michi000333 4th covid 💉?
I've had mine I hope you will be fine 🤗"
4468,2022-11-05 22:46:20+00:00,1,Twitter for Mac,Covid explained ⬇️ https://t.co/6et0YfcAWv
4469,2022-11-05 22:46:17+00:00,0,Twitter for iPhone,@FBITHUGS @TDSAuthor @wobynwee @catturd2 @elonmusk Lol. Little late for Covid-20. Kind of demonstrates how little you know about how these things work.
4470,2022-11-05 22:46:17+00:00,0,Twitter for Android,"Deaths caused by alcohol use in the US spiked during the Covid-19 pandemic, CDC data shows

https://t.co/1l6e3xbSmQ"
4471,2022-11-05 22:46:17+00:00,4,Twitter Web App,"OMG, They brought Obama AND Biden! https://t.co/LClxrdWqBF"
4472,2022-11-05 22:46:13+00:00,0,Twitter for Android,@karrisaarinen @rsg @elonmusk Overhired during COVID? which world do you live in. Most over-reduced during COVID.
4473,2022-11-05 22:46:13+00:00,0,Twitter Web App,"@PeaceLily_2004 @cjwerleman @UnggulSaksama What are the current problems in Bangladesh?
Bangladesh
Disappearances and Extrajudicial Killings.
Torture.
Freedom of Expression and Association.
Covid-19.
Women and Girls' Rights.
Sexual Orientation and Gender Identity.
Labor Rights.
Refugees."
4474,2022-11-05 22:46:12+00:00,43,Twitter for iPhone,The new normal is “mysterious respiratory infections” circulating in schools and not being exactly sure how many people have died of COVID.
4475,2022-11-05 22:46:11+00:00,1,Twitter Web App,"@martilynnwilki @DanProft So did you give your child the chicken pox vaccine even though they had just had chicken pox?  No, right?  More than 85% of kids have had covid and the vaccines were specifically not tested on kids who had previous infection."
4476,2022-11-05 22:46:10+00:00,0,Twitter for Android,"@CaseyDeSantis Continued.... its whether you think I have the right to make choices,serious ones. 
I loved how he respected us as Floridians enough to let us choose to stay home,wear a mask, go to work,etc during covid! Change minds,but allow the choice- just my say. 💝"
4477,2022-11-05 22:46:10+00:00,0,Twitter Web App,"@dl_gone @LucyWoodslucy70 Started parroting conspiracy theories about Covid. Then he started parroting fascist, pro-Russian conspiracy theories and talking points about Ukraine."
4478,2022-11-05 22:46:10+00:00,1,Twitter Web App,"@happyhexer @David_in_a_Box @maolesen and obviously, the more widespread an illness is we will be seeing a whole spectrum of reactions. It's interesting. I think we'll learn a ton from Covid just as we did from HIV."
4479,2022-11-05 22:46:09+00:00,1,Twitter Web App,"WATCH: Dr. Peter McCullough - ""The Vaccine Accelerates Death. If the Goal Was to Reduce the World's Population, it's Working."" https://t.co/xCAkclHD2p  #auspol #AusPol2022 #DrPeterMcCullough #covid19 #covid19vaccines #Nuremberg2"
4480,2022-11-05 22:46:08+00:00,1,Twitter Web App,@OracularTitanes @gvMeL1berty @Beverly_Garreth @SantiagoAuFund No not really I've never had covid its been what 2 1/2 yrs? - and I'm not vaxxed and will never be - my immune system in in tact unlike those who've destroyed theirs. So your point?
4481,2022-11-05 22:46:08+00:00,1,Twitter for Android,@chat4doobs @jsmollon I mean I became a Pet Sitter And a Good 1. So When there's not Covid &amp; Actual Work.  I get Paid 4 Therapy 🙂🙂
4482,2022-11-05 22:46:07+00:00,0,Twitter for Android,@SydneyLWatson No its long covid
4483,2022-11-05 22:46:07+00:00,1,Twitter for iPhone,"@HHS_ASH Respectfully Dr. Levine, my 3 year old *can’t* get the updated Covid shot thanks to @US_FDA. @FDACBER @FDASpox @WHCOVIDResponse @WHCOS @POTUS @COVIDOversight"
4484,2022-11-05 22:46:05+00:00,0,dlvr.it,*finger to temple* Can't die from Covid-19 when I drink myself to death first [Sad] https://t.co/iJParaacP5  [Fark]
4485,2022-11-05 22:46:05+00:00,1,Twitter Web App,"@tan123 Most people are aware of this I'd imagine
But they prefer the current 'social bond' for want of a better word, just like Covid, it's more like following a fotball team for good or for bad, than actaully observing their real world performance."
4486,2022-11-05 22:46:03+00:00,0,Twitter for Android,"@covid_parent @NadineGNess *and then totally waste their candy right in front of them by; throwing in right in the garbage, paying bullies to harass them, and maybe even give it to someone that'll make their chores more difficult."
4487,2022-11-05 22:46:01+00:00,0,Twitter for iPhone,@MLS Covid year doesn’t count
4488,2022-11-05 22:46:01+00:00,0,Twitter for Android,"@zoomphotobarry @covid_parent You are spreading variants you anti vaxxers have created, people who have weakened immune systems due to things like cancer can't go to the hospital for their treatments because of covidiots, my immune system has been trying to kill me since I was 16 but I'm still here"
4489,2022-11-05 22:46:00+00:00,6,Twitter Web App,@Michael59503746 @GaloresCircus @CDCDirector This is what overwhelms me so much. I'm trying to limit time here and select topics but this is so pervasive and entrenched now. Can we not organize? My psyche can't tolerate just taking the gut punches from them.
4490,2022-11-05 22:45:59+00:00,15,Twitter for iPhone,@edzitron They fired the only guy who had the blue check image on his computer.
4491,2022-11-05 22:45:57+00:00,0,Twitter for iPhone,"@SpetalsZuzu @masterforecast @robreiner Covid is under control from the unvaccinated natural immunities. It seems to be too many vaccinated are just dying with no questions being asked

Eliminating SS and Medicare is a lie. No one has debated that. Just democrat word salad

Voting restrictions are made up by democrats"
4492,2022-11-05 22:45:57+00:00,0,Twitter Web App,@DrEricDing @CDCgov @CDCDirector Wise up Eric. Its just the flu returning after it was classified as covid last year
4493,2022-11-05 22:45:56+00:00,0,Twitter Web App,@TimRyan But you didn't care about them missing out all these things because of your useless Covid mandates! People died without their loved ones by their side because of you. And you have the nerve to tweet this!
4494,2022-11-05 22:45:55+00:00,13,Twitter Web App,"@DomestikTerror @nytimes So COVID-19 is free to infect the world population since 3 years now and has been proven to cause heart, brain, liver damages, but nooo, the root cause must be the vaccine that many decided to skip."
4495,2022-11-05 22:45:53+00:00,0,Twitter Web App,"@ChuckGrassley Republican lies

Just look at other things they believe 

Covid was a Democratic conspiracy.

Climate Change was a hoax.

Masks and vaccines cause more harm than the virus.

Guns aren't used to kill people.

Global inflation, higher worldwide than in US, is caused by Biden.

Cult"
4496,2022-11-05 22:45:50+00:00,40,Twitter Web App,@J0MBi1 People are attending funerals for people who died a horrible covid death and doing it without masks so even watching someone they love die isn't changing peoples mindset. It's bizarre. I'm stunned at the disconnect
4497,2022-11-05 22:45:50+00:00,1,Twitter Web App,@StuMorrisonNZ Like take the shot and you won't get covid
4498,2022-11-05 22:45:49+00:00,3,Twitter for iPhone,"“..cost of Long Covid $3.7 tril in US &amp; impairs ~140 mil people worldwide. 

LC stories told here:

“..none were hospitalized for Covid,all suffer overlapping symptoms:fatigue,inappropriate heartbeat,autonomic nervous system problems of blood pressure...”
 https://t.co/dr4Cdt6lul"
4499,2022-11-05 22:45:49+00:00,1,Twitter for Android,"@Hunkulesgg Ugh I heard about the sore throat. Thats the part that makes me scared of covid. Im a wuss when it comes to sore throats. Get better friend!

Hehe I am sad and hanging in there 💜"
4500,2022-11-05 22:45:47+00:00,0,GoBot4,Prolonged activation of nasal immune cell populations and development of tissue-resident SARS-CoV-2-specific CD8 T cell responses following COVID-19 https://t.co/AEW0FIgu5i #cell #covid19
4501,2022-11-05 22:45:47+00:00,1,Twitter for Android,@SmartRat02 They just reopened it at the end of Sept.  They had closed with Covid.
4502,2022-11-05 22:45:47+00:00,3,Twitter for Android,@Bossy_Leah Where was the empathy during COVID?
4503,2022-11-05 22:45:46+00:00,889,Twitter Web App,"If you are still wearing a mask to protect yourself from Covid, please reply with 😷

😷😷😷😷😷😷😷😷"
4504,2022-11-05 22:45:46+00:00,0,Twitter for Android,"@rolandsmartin Blessings to them. Here in NY, we are suffering https://t.co/U5TUT8YLDP son died from COVID, hosp.neglect.Went to 4 law firms,No One took the case At that time, no one knew anything,protocols not in place https://t.co/qTmT02hzcM family&amp; I lost my son.Hosp Denied autopsy.Not legal"
4505,2022-11-05 22:45:44+00:00,0,Twitter for Android,"And now we know why the covid numbers are going down 
#BringBackMasks 
https://t.co/gFZmd06PAX"
4506,2022-11-05 22:45:44+00:00,0,Twitter Web App,@fateCEOavi Sometimes I wish the covid vaccine actually did turn us into mindless zombies so I wouldn't have to deal with that mental image.
4507,2022-11-05 22:45:42+00:00,53,Twitter Web App,just checked so check it for yourself. covid cases/hospitalisations/deaths all on the rise now in Australia. You can guess where the worst spots are. Lets hope its over quickly this wave but who really knows. govt experts have gotten it mostly wrong last 12 months
4508,2022-11-05 22:45:42+00:00,0,Twitter Web App,"@JoeBiden please read this. I know you have humility, and can recognize that we all get it wrong sometimes. Covid is not over and we need to protect our precious kids from this serious illness. https://t.co/SX30Xc1uLW"
4509,2022-11-05 22:45:41+00:00,1,Twitter for iPad,"@kylenabecker At least 18 or 19 of these are matters of public record, not even controversial or within 100 miles of “hoax”. Some of them are just exaggerated, like no one ever said any single measure was 100% effective against Covid."
4510,2022-11-05 22:45:41+00:00,1,Twitter for iPhone,"Day 6 of Covid. 
Everything taste like metal. 
What is smell?
RTK line still thick.
Headache gone."
4511,2022-11-05 22:45:39+00:00,0,Twitter Web App,"@fitterhappierAJ Yes, but at the cost of a very expensive Zero-Covid policy. It seems nobody gets it just right (like not strongly recommending masks by CDC right now)."
4512,2022-11-05 22:45:39+00:00,2,Twitter for iPad,"@StanPic25845029 @BenjiTibetan @smoke_schnauzer @markblk9779 @RangerTheDogg @3phibotticelli @rotrujo @h_myles @ctinebean @sweetAbby20 @dudley_doodle @Susansm70570449 @LJ_doodle @QueenVLM @stephchambers3 @dog_phoebe @iggiesrule89 @badpiratemonkey @vwcecil @goobie2014 Stan Take care of him &amp; see that he gets rested . So Glad  it’s not Covid . Hope no bad fireworks tonite !  Turn up the volume 📺 
HugsnLuvs  Always 🐾🐶🐈💤☕️ 🥣 ☔️✨🍂🍂🙏🏻❤️ https://t.co/XmldiAcz0b"
4513,2022-11-05 22:45:38+00:00,1,Twitter Web App,@mollybee58 @harrylitman If you count the deaths from Covid because of misinformation due to Trump that amounts to a lot of deaths! He is not going to be accountable for any of them! 😡
4514,2022-11-05 22:45:37+00:00,1,Twitter Web App,@Wolven ok don't know how to do that (looked but covid brain is mush) how do i do this thingey?
4515,2022-11-05 22:45:35+00:00,2,Twitter for Android,"@Serephine_ @Zenos_Princess I actually wanted to do pathology for a while. I did an internship with a county coroner, it was absolutely crazy. Death has never been scary to me, because its part of life. But I will say, working covid really took a toll on me."
4516,2022-11-05 22:45:35+00:00,0,Twitter Web App,"@CanadaRecruits @dade_kevin Are you aware polls show 74% of ALL Canadians suffered harm/serious injury as a result of the mandates that quashed all of our rights and freedoms? 

All this abuse done despite the vaccinated still catching &amp; spreading Covid faster than non-vaccinated. 

#CrimesAgainstHumanity"
4517,2022-11-05 22:45:34+00:00,0,Twitter for Android,"@ProblemSolved57 @EarlWhi57650123 @PeterSweden7 @xkenut Nope. Medical science recognizes that people who get covid infections are at high risk of myocarditis. Vaccine induced myocarditis is almost always mild,  while virus myocarditis can be mild, moderate, or severe.  

https://t.co/J5jSxQiidG"
4518,2022-11-05 22:45:29+00:00,2,Twitter for iPhone,"I have no doubt that democrats are noble in their intentions. But the fact remains that they have had a hand in inflation.They tried to help people during covid but overstimulated the economy. People never remember when you helped them, they only remember the effects they see now"
4519,2022-11-05 22:45:29+00:00,0,Twitter Web App,"@LetMeTranslate4 @nytimes So COVID-19 is free to infect the world population since 3 years now and has been proven to cause heart, brain, liver damages, but nooo, the root cause must be the vaccine that many decided to skip."
4520,2022-11-05 22:45:28+00:00,1,Twitter for iPhone,"Peace of mind! They terrified everyone with the idea we would all die of Covid, then they said we wouldn’t die of Covid if we got jabbed! Was that true? Two years of my life I won’t get back again! I’m glad I never listened! https://t.co/GssCjQXXiP"
4521,2022-11-05 22:45:28+00:00,5,Twitter Web App,"A new covid wave has started. 
Restrictions were taken away on the proviso that if cases increased there would be a plan to deal with it."
4522,2022-11-05 22:45:27+00:00,0,Twitter for iPhone,@loeyblove le dio covid
4523,2022-11-05 22:45:23+00:00,374,Twitter for iPhone,"working the covid unit was like:

patient: can i take off my oxygen now
me: no you’re on like 10L and will not feel good without that probably. also that’s dangerous etc 
patient: you can’t control me *takes off oxygen and does not feel good* 
me: that’s crazy"
4524,2022-11-05 22:45:23+00:00,1,Twitter for Android,"Pretty confident at this point that I have Long Covid in some form.

This week I've been everywhere from 3am heart palpitations to 3hr naps in the middle of the day.

A deeply frustrating and confusing experience."
4525,2022-11-05 22:45:21+00:00,2,Twitter for Android,"Health infrastructure in the South is abysmal, rural areas most especially. Throw in hospitals closing in the last decade, lack of nearby access to care, &amp; distrust of medical professionals, it's been even worse because of Covid-19. This isn't sustainable"
4526,2022-11-05 22:45:21+00:00,0,Twitter for iPhone,"@NickH6095 @ScotiabankArena It is, that’s the only one open. The one by 310 has been closed since Covid. It just boggles my mind that the entire top concourse doesn’t have a single place to grab a cup of coffee"
4527,2022-11-05 22:45:20+00:00,0,Twitter Web App,"@VerizonSupport That I can’t upgrade my line because as I got COVID and almost died, I was late on 2 of my bills and Verizon sent me to the risk( dangerous) costumer list. I offered to pay total (&gt; 430$) on my device and even tho it makes no difference… I’m bad person for almost dying on COVID"
4528,2022-11-05 22:45:20+00:00,0,WordPress.com,Greece to Remove COVID-19 Restrictions Starting Next Month — What’s Changing https://t.co/XmQyxr7cM5
4529,2022-11-05 22:45:19+00:00,0,Twitter for Android,Workers at a Chinese factory of apple iphones walked off their jobs today bc some workers tested positive for covid. U.S. iphone Xmas inventory can be in jeopardy.
4530,2022-11-05 22:45:18+00:00,2,Twitter for Android,@HellBentVet I've had it twice. Once before the vaccine and again the end of Jan this year. Both times were brutal and I still suffer with long covid
4531,2022-11-05 22:45:15+00:00,0,Twitter for iPhone,@tskyyc_king @RiderForLiberty I literally just started coming here to read the news on Covid.
4532,2022-11-05 22:45:14+00:00,0,Twitter for Android,@mikey91_ Soapy Shane and kane covid season
4533,2022-11-05 22:45:13+00:00,1,Twitter for iPhone,"@davidfrum You mean the ridiculous government response to Covid and the absurd belief in MMT. 
Agreed. And you supported all of it. 🤡🌎"
4534,2022-11-05 22:45:11+00:00,0,Twitter for iPhone,"@itsbodypolitic has been a lifeline for so many of us with long Covid. They need an infusion of funding to continue this important mission, could you help? https://t.co/fuEFoP2tE8"
4535,2022-11-05 22:45:11+00:00,0,Twitter for Android,@TheDemocrats @JoeBiden Covid have ANYTHING to do wth that? Duh
4536,2022-11-05 22:45:10+00:00,0,Twitter for iPhone,@cmariehope1 @PiraatKapitein @samanthakerchne @enews My thoughts to so many people pass away from all sorts of things I just lost my mother in-law couple of months ago she was in a nursing home with bad Alzheimer’s caught Covid got pneumonia plus threw up went in her lungs they said she passed away some people so disrespectful
4537,2022-11-05 22:45:10+00:00,1,Twitter for iPhone,I miss being thin🙂 well I was never skinny bs I can’t blame my weight gain on covid anymore 😂
4538,2022-11-05 22:45:09+00:00,3,Twitter for Android,"@MariePaddock @jencoleslaw The islands are famous for areas of poor bandwidth, especially outside major cities."
4539,2022-11-05 22:45:08+00:00,1,Twitter for iPhone,@AriFleischer This are the folks that want covid amnesty after a disgraceful shutdown and demonization of people who wouldn’t take an unproven vaccine. Then ruin the economy and say eat canned food while they go to the French laundry.
4540,2022-11-05 22:45:07+00:00,0,Twitter for Android,Came home from work with a fever 💪💪💪 can't wait to play the covid/flu/something else game
4541,2022-11-05 22:45:06+00:00,1,Twitter for Android,"@MLoParis https://t.co/uOzXHQHdMN

I was wrong M, it was 2020. Covid lockdowns got me all mixed up on dates. Anyway, the artist won."
4542,2022-11-05 22:45:05+00:00,0,Twitter Web App,Why is The Proxy President is spreading Covid misinformation. https://t.co/hdIYFjzvlP
4543,2022-11-05 22:45:00+00:00,0,SocialNewsDesk,"Deaths caused by alcohol use in the United States spiked during the Covid-19 pandemic, killing more than 49,000 people in 2020. https://t.co/NjTWnDVani"
4544,2022-11-05 22:45:00+00:00,3,TweetDeck,"China doubles down on zero-COVID after reopening rumors boosted markets

https://t.co/08yYLR9vHl"
4545,2022-11-05 22:45:00+00:00,38,Twitter Web App,"@JupitorAscendi1 @elonmusk @SnazzyQ @CorySteuben @Erdayastronaut @live_munro Their ever changing ""guidelines""? They even removed the dislike button to alter public perception about the Covid propaganda videos that were being down-voted into oblivion. Content lacking context and bare truth isn't worth watching. Bad take."
4546,2022-11-05 22:44:59+00:00,1,Twitter for Android,"I wonder if the people in this building were wondering if these @FDNY members got their Covid vaccines...?

#Priorities...???

Right @NYCMayor, @GovKathyHochul....? https://t.co/3bqE5m38EV"
4547,2022-11-05 22:44:59+00:00,0,Twitter Web App,Alberta healthcare workers urge Danielle Smith to end COVID jabs for kids - LifeSite https://t.co/2xeGx6a1TJ
4548,2022-11-05 22:44:59+00:00,1,Twitter for Android,"@XenoCanadian @HamieGill @covid_parent @KevolutionNow Oh, and studies prove more money into social programs means less is needed for policing."
4549,2022-11-05 22:44:59+00:00,0,Twitter for iPhone,"@Stardustspeck @naomicfisher I thought it was starting again &amp; I really felt like I couldn’t take it. Luckily she recovered, drs said it was post covid recovery. Perfectly normal. School were great but I was constantly waiting for the accusations &amp; blame to start again. I was so relieved when she got better"
4550,2022-11-05 22:44:58+00:00,640,Twitter for iPhone,"There’s no way Democrats could win Governors races if voters all really understood that so much of the damage caused by their Covid policies was almost completely unnecessary. That’s a reason why media, “experts” &amp; politicians won’t come to terms with the truth. It’s The Big Lie."
4551,2022-11-05 22:44:56+00:00,3,Twitter for Android,embarrassing but i'm gonna eat a little bit in a few hours cause the hunger pains/dizzy on top of the covid pain/dizzy is really killing me :/ #edtwt
4552,2022-11-05 22:44:56+00:00,0,Twitter for iPhone,"@Carole_Ann_2020 @joncoopertweets So you were against forced COVID vaccinations?
#AskingForAFriend"
4553,2022-11-05 22:44:56+00:00,3,Twitter Web App,"@FNDungeonMom Damn with a fever, sleeping 12 hours, and all those symptoms why would you even want to go out? Geez I'd also bunker down and get well before heading out. Even if it's not covid its clearly not good??"
4554,2022-11-05 22:44:56+00:00,0,Twitter for iPad,@JoeBiden Open Border Policy is killing us! Fentanyl has become the leading cause of death in ages 18-45. Fentanyl claimed almost twice as many deaths as COVID-19. RIP Celebrity makeup artist Laney Chantal dead after ‘accidental drug overdose.https://t.co/kdOYsXp5JN
4555,2022-11-05 22:44:55+00:00,0,Twitter for Android,Pro-COVID-vaxxers won't discuss vaccine injuries. That's disgusting and alarming. They don't care what happens to anyone as long as it's not COVID. (Even though it still can be from COVID) What kind of nonsense is that?
4556,2022-11-05 22:44:54+00:00,0,Revive Social App,"Adverse Events, Finding Unity, and Dinosaurs https://t.co/C9ppWTD6bW #communication #consciousness #covid #cultureandsociety #history"
4557,2022-11-05 22:44:53+00:00,0,Twitter for iPhone,@STLXO_ Did you refuse the experimental Covid mRNA vaccine?
4558,2022-11-05 22:44:53+00:00,0,Twitter for Android,"Chinese workers ""flee"" the (covid) captivity of working in the world's largest iPhone factory. 
Oh my!! What a development."
4559,2022-11-05 22:44:52+00:00,2,Twitter Web App,"@goingtogetugly @NathanaelYoung @maryloupatey @InCytometry @Mr_Magoo5 @msabouri @JiminyC24 @SSZ1967 @troydee @0800_KSMY_ASS @MrDannyTeal @MrQuantity @rw_christian @hoothathuh @BoredofFools @jilel76 @5shezz4 @PLHartungRN @Albertsback0 @ryanbeed @TakethatCt @TSnow50 @ptcjoneses @MinnesotaExpat @ammejo1 @cbeckj @yellowmazzymoo @RjSnout @dann58638436 @carlsmythe @Jeffrey_Ferland @ShockTraumaRN @IainMulady @AndyKyr @hambomyers @HappieLady_ @Horatioyuletide @orion_darth @Joe09396262 @Sadly02751722 @Springbok1066 @hansel21_ @villagerssn @Tmafkab @SwaledaleMutton @kitkatppk @crapinmyfood @mrswebbie @mariveroc2 @GigaohmResist Your track record on COVID-19 is so bad that no sensible + informed person should ever believe you on the topic.

You're so biased in favor of inaccurately minimizing COVID-19 to suit your ideological agenda.

https://t.co/pNhfTNX5mq
https://t.co/bzRtUgSwpR https://t.co/UfSbokh0c3"
4560,2022-11-05 22:44:52+00:00,0,Twitter for iPhone,@TheRedTerra @NashiJaiswal @Dileep4india @elonmusk If only the vaccine was safe. Funny also how the vaccinated continue to get and spread Covid to others
4561,2022-11-05 22:44:52+00:00,0,Twitter for iPhone,@rerecasuto Gaetz the pedophile and DeathSantis has covid blood on his hands.
